"Method","beta0.x","beta1.x","beta2.x","beta0.y","beta1.y","beta2.y"
"oracle","0.00131565341591409","0.183829509555891","0.207713965811117","0.0334210239781095","0.028646725499933","0.0290627902085836"
"naive","0.0576555568678201","0.199687860676599","0.163590872935885","0.0324928630301007","0.0283491282304014","0.0256691974745189"
"cc","-0.0718206007446902","0.197144890409693","0.22465519038787","0.0706863715108457","0.0447413842574988","0.045596102510298"
"oracle","-0.0166798267991289","0.182935324284252","0.180312449554076","0.0339078156098737","0.0284266277747437","0.0285462953864876"
"naive","0.0322429178206331","0.188816089340998","0.155862179097568","0.0324858873472963","0.0282243615975252","0.0254446868912436"
"cc","0.0188481095989607","0.15665798934555","0.164819715920499","0.0688691948188219","0.0435781225318592","0.0421378131207414"
"oracle","-0.00328165786978257","0.165235773103706","0.191008275508718","0.0329906399141276","0.0281001720530047","0.0277284906367561"
"naive","0.0455047117517086","0.173059296715708","0.168512156123536","0.0319335986169576","0.0277206223562766","0.0243481763593005"
"cc","-0.0239398591647798","0.159517342070835","0.198444592563412","0.0629159123765765","0.0426556929329028","0.0418459338455987"
"oracle","0.0191181856030451","0.207839784451933","0.195948608460582","0.034052479339284","0.0290905316957067","0.0284067592731952"
"naive","0.0730545309063758","0.212992785853527","0.173134853397583","0.0330725866194692","0.0287528990385485","0.0248005062202665"
"cc","-0.00122042451512316","0.201024121730703","0.230547737946641","0.0689012045244918","0.0424788806358306","0.0412291868110077"
"oracle","-0.000431684682434818","0.204280639124769","0.220945662130906","0.0346836546788944","0.029877783106112","0.029437412644935"
"naive","0.0574192012683474","0.219485379578936","0.177827453493863","0.0338912796541818","0.0296002669603183","0.0260601045310278"
"cc","-0.117542081288491","0.24401582739485","0.250891375365754","0.0667321392533328","0.0436546045006516","0.0439312655825341"
"oracle","-0.0374080967627767","0.267770234676362","0.165476441847592","0.0356646042606738","0.0309663561469657","0.0309585461626107"
"naive","0.0042242173924386","0.276987610698515","0.135566780359369","0.034595011663715","0.030729854605643","0.0276687278477452"
"cc","-0.0586491608550972","0.280032022525391","0.152793869196161","0.0747006426395995","0.0480549208846294","0.0460813065498867"
"oracle","0.0547243000025424","0.22026012338436","0.164056929964391","0.0357429026874519","0.0312017794089995","0.0310643270771486"
"naive","0.0986803358589454","0.229550111088429","0.135749448919991","0.0346175748246124","0.030759358677219","0.0270948094131981"
"cc","0.0348744644256268","0.261258731997308","0.128989114197682","0.0727074255986621","0.0452704394405287","0.0471816302949319"
"oracle","0.0136060704015247","0.226931534125656","0.15230722921973","0.0336290570099003","0.0296556275265928","0.0292175721859296"
"naive","0.0528872917799023","0.234862865466608","0.127874237790753","0.0327822277971165","0.0292426576548725","0.0255198557767062"
"cc","-0.0107609566826734","0.261190057288851","0.137538398175811","0.0683124916426677","0.0424300610664851","0.0461521451013906"
"oracle","-0.0188595547141526","0.218308271792634","0.193995204420432","0.0336225747137869","0.0293154724380623","0.029090102984334"
"naive","0.0326518561904374","0.223444333822625","0.169931115577539","0.0322726694160345","0.0291095240189832","0.0258306176599057"
"cc","-0.0185254642438937","0.218307968598415","0.19665616293398","0.0631848540278387","0.0418524594684207","0.0431116132744871"
"oracle","-0.0483859642057882","0.215400998509727","0.226297795252503","0.034189656200581","0.0295830703032659","0.0287035800361508"
"naive","0.0107061651842005","0.229883637831376","0.186407396021191","0.0334271046495372","0.029270274857114","0.0252951670771957"
"cc","-0.0707359795980651","0.209623190187582","0.253593600855335","0.0689125401782459","0.043962667161574","0.0450480004588907"
"oracle","0.0303117030802122","0.199215345814055","0.18582206344038","0.0329129929303345","0.0276802223685402","0.0290020955129898"
"naive","0.0805191095830879","0.205276534395187","0.16031124956074","0.0318281084028952","0.0273627715471044","0.0252762309404996"
"cc","0.0314932816909504","0.212270994173962","0.171761289654204","0.0676303790919824","0.0423915678704516","0.0438704599210999"
"oracle","0.00243142582411231","0.186740666777638","0.208057335850934","0.0348529762674853","0.0303987907389313","0.0288101676433678"
"naive","0.0583964303121837","0.198762368660224","0.174052869788589","0.0343487156481109","0.0301108467848733","0.0257504953120109"
"cc","-0.00898598343857713","0.215541723698703","0.189485933144155","0.0677180777678507","0.0461632408291288","0.0424811669466588"
"oracle","0.00982187020321933","0.159260010694285","0.20468125972322","0.0346531780422718","0.0293045750366745","0.0294500939378576"
"naive","0.0624419259291766","0.171183229641518","0.168470815313648","0.0332875459856739","0.0290190056990115","0.0261228412558815"
"cc","-0.0171918568445546","0.184863959166405","0.189358672191092","0.070642212381911","0.0434211432436854","0.0434444844193762"
"oracle","-0.0230784940938078","0.202874697193829","0.178304959610744","0.0352857436511513","0.0302525807416883","0.0313424188067283"
"naive","0.0256683907072148","0.214885865737783","0.143025584061789","0.0339650487170346","0.0298783944039158","0.0275625440796154"
"cc","-0.0569751013985487","0.236170757598418","0.16853849897024","0.0725980605064698","0.0472299881833828","0.0475280526916579"
"oracle","-0.0425590313495385","0.240215266171151","0.162847343633534","0.0351933922329059","0.0291658070314989","0.0306063285341501"
"naive","0.00356727961213639","0.251269088190551","0.127507875926638","0.0340078361470828","0.0288873626260492","0.0269076022332274"
"cc","-0.0984627497767214","0.250073482530587","0.187738497559989","0.0704137312721917","0.0436909624694794","0.0455440135094208"
"oracle","0.0111984912202391","0.202476203560834","0.169319153870908","0.034549904781814","0.0295643449823308","0.0297023870436867"
"naive","0.0586077795391539","0.209412383336837","0.14009727233043","0.033306939449667","0.0293990997274785","0.0261301112088879"
"cc","-0.0149671675679013","0.280542019345312","0.104753199618001","0.0740037884770137","0.0458725777235075","0.0457167187059893"
"oracle","-0.0245409708256125","0.248443429409808","0.217456671209403","0.035109737250942","0.030874394696756","0.0312489140990035"
"naive","0.0314339726215096","0.262163402298949","0.185464612314645","0.0341783874882966","0.0302040960833105","0.0272536748575023"
"cc","0.0119874886139358","0.250727398295443","0.202150136164168","0.072891728277365","0.0471101144619877","0.0477642624008337"
"oracle","0.0393382802374105","0.210284913022886","0.17462686484845","0.0344451149682581","0.0288593390326153","0.0285708893235149"
"naive","0.0843891392020086","0.217983094296241","0.14923789597098","0.0334412457898449","0.0285551399721555","0.0253252751118654"
"cc","-0.0149421787303957","0.184651150346005","0.221797825759734","0.0651904758238824","0.0419750794275291","0.0401544388159878"
"oracle","0.0471519643680979","0.176926298182398","0.210535707244607","0.0333063304660171","0.028614977060314","0.0286098595573897"
"naive","0.102135863843019","0.185171818184781","0.180975916004484","0.0320433097762704","0.0284445698776456","0.0258648201876453"
"cc","0.0443508108354867","0.178733107304907","0.215361985880708","0.0688090467678067","0.0437560252897974","0.043253025813842"
"oracle","0.0445248756902129","0.205096383226668","0.155130300756143","0.0333757426095314","0.0291863820306623","0.0287820452772964"
"naive","0.084975123977805","0.211738712571173","0.132629255822203","0.0326143787520945","0.0287615683824837","0.0249408101450988"
"cc","0.06659042906791","0.175793427618558","0.170941883518662","0.0699919566994761","0.0463217535403459","0.0450879330209659"
"oracle","0.069165434771915","0.163894218959305","0.206461575266724","0.0337684840485078","0.0288379152063628","0.0289311191157364"
"naive","0.124966307394659","0.175715111669698","0.172217202344286","0.0324360145024627","0.0285497710219273","0.0258400982928545"
"cc","0.0532105248781251","0.155190949575571","0.224095068786978","0.0637675822970463","0.0419701052599012","0.0423127698297056"
"oracle","-0.0294630073385273","0.253927699329459","0.171163616155236","0.0332286250281076","0.0283842179556528","0.0283999888297564"
"naive","0.0168729135834876","0.265507578531217","0.136458525738342","0.0323354090693989","0.0280484311493081","0.0247318771865251"
"cc","-0.106533060395001","0.279082873701876","0.203445157210426","0.0671487149828683","0.0423111767947807","0.0403951973503539"
"oracle","0.00290657600621945","0.251512243366562","0.156305829447807","0.0350275380363552","0.0308754099708526","0.0297581911707794"
"naive","0.0445200962128836","0.260250336073169","0.130890754556964","0.0338397316172936","0.0305489785650413","0.0265635382469874"
"cc","0.0234906484742243","0.217920005264796","0.176502787756351","0.069696228162068","0.0472079024870078","0.0441446646529725"
"oracle","0.00396222053669353","0.207847212495716","0.21978685663875","0.0343630984970573","0.0291996642483893","0.0296052441668495"
"naive","0.0630314954653941","0.22105718133628","0.17905931060316","0.0335860042880247","0.0288715793215569","0.0258653132421448"
"cc","-0.0623952943149891","0.207428964573786","0.248903204174218","0.0688524957838799","0.0427372259174873","0.0444193326210249"
"oracle","0.0392940886545957","0.200960523799517","0.196386486159827","0.0343525703586022","0.0289981770162825","0.0301489650272765"
"naive","0.0903850013290926","0.207135378720549","0.169223763906858","0.0329083790246627","0.0287910956101841","0.0267603764838812"
"cc","0.0471168135722133","0.274406677276781","0.120738282204442","0.0699188129548668","0.0439770805624926","0.0465669717112358"
"oracle","-0.0181034498199827","0.173552898970762","0.194639760532571","0.0333375430102667","0.0299726558270011","0.029209053486455"
"naive","0.0302992851167985","0.184077747082474","0.160708981871465","0.0328095987924142","0.0296916790435642","0.0257219421429991"
"cc","0.0351720101463145","0.136954774504621","0.187793878875751","0.0654166018284933","0.0449376069702709","0.0442125541389982"
"oracle","0.00744455848641586","0.21507163030896","0.175687634914569","0.0346387164206094","0.0293313867396828","0.0292357259181508"
"naive","0.0520837592765089","0.219919679990163","0.156807078673859","0.0337235901491503","0.0289455845088721","0.0257221484072986"
"cc","0.0446016520664536","0.230467177992001","0.159313642807475","0.0665706861618258","0.0431734190732783","0.0422519451181963"
"oracle","0.00440448690188893","0.172396289683795","0.267079618519368","0.0348195220280213","0.0298856902480576","0.0298773496202497"
"naive","0.0799698321010497","0.178372852959782","0.235734894702089","0.0337877720050694","0.0295579494117132","0.0260536932692459"
"cc","0.100423599583417","0.141884572465767","0.229628377872854","0.0765680425538208","0.0449527828026804","0.0467206548988368"
"oracle","-0.0141986419554442","0.173947071971329","0.173867657113635","0.0342340771670488","0.029716686622052","0.0302278495093389"
"naive","0.0332379298503205","0.182907108784457","0.147548128109198","0.0329655519889349","0.0293252016811678","0.0268648524713502"
"cc","-0.0507362559871083","0.126240815787545","0.250636542260378","0.0700259539197058","0.0436641419410444","0.0461274327129705"
"oracle","0.0112683563396957","0.216225914626881","0.146023653005026","0.0329643432218981","0.0288053998378926","0.0285970871021866"
"naive","0.0484820750990363","0.222251213117733","0.1281441254925","0.0323525874517906","0.0284429827579633","0.0255488608835074"
"cc","0.0577414081285877","0.182367951185876","0.150655243293728","0.0689733547891755","0.0446970212024228","0.0427741001131862"
"oracle","-0.0787623185055405","0.17865368493235","0.241785043560095","0.0336217486515995","0.0289324679509731","0.0298279099165496"
"naive","-0.015605322080241","0.185181696140093","0.21645169191985","0.0328255949633347","0.028515941653082","0.0261813351380754"
"cc","-0.0184581493103294","0.1732116056401","0.216303333151562","0.0706620895813276","0.0458568475783121","0.0458198941788945"
"oracle","-0.00974986940975353","0.152282392709022","0.238120999929293","0.0326625912483183","0.0283122260675299","0.0278671642208305"
"naive","0.051937090999206","0.163674861154235","0.201624777834827","0.0319174489888534","0.028087090975742","0.0248540181943507"
"cc","-0.023611424992259","0.154620093721198","0.243081304310347","0.0589827543237685","0.0385159123605284","0.0386167155435231"
"oracle","0.0626685492630594","0.22752982892845","0.133385325213793","0.0327506938693336","0.0294752260049836","0.0286906505402313"
"naive","0.0984038375715004","0.240277687040353","0.101143713913634","0.0318634591736322","0.0290584567580767","0.0253143643836277"
"cc","-0.0143018292682383","0.280976721791406","0.127972293950521","0.0683063913991424","0.0468745637117415","0.0441821946186681"
"oracle","0.027932564527954","0.18776870186681","0.180939272999409","0.0334379446115864","0.0281784082197236","0.028251364086655"
"naive","0.0744279342238506","0.197314751685387","0.152849640938213","0.0323659903405638","0.0278749453525252","0.0252443478428886"
